Datum,Nachricht
2022-07-12T19:30:00.000+02:00,✘ SHORT: Abstandsfilter blockiert! Abstand=3.77% > Max=0.5%
2022-07-13T19:30:00.000+02:00,──── SHORT: Fractal Low gefunden ────
2022-07-13T19:30:00.000+02:00,FL Preis=74.49 | H2_EMA20=77.48 | Abstand=3.86%
2022-07-13T19:30:00.000+02:00,✘ SHORT: Abstandsfilter blockiert! Abstand=3.86% > Max=0.5%
2022-07-14T19:30:00.000+02:00,──── SHORT: Fractal Low gefunden ────
2022-07-14T19:30:00.000+02:00,FL Preis=76.01 | H2_EMA20=77.63 | Abstand=2.09%
2022-07-14T19:30:00.000+02:00,✘ SHORT: Abstandsfilter blockiert! Abstand=2.09% > Max=0.5%
2022-07-18T15:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2022-09-13T15:30:00.000+02:00,✦ SHORT SETUP aktiviert – warte auf Fractal Low
2022-09-14T19:30:00.000+02:00,──── SHORT: Fractal Low gefunden ────
2022-09-14T19:30:00.000+02:00,FL Preis=75.89 | H2_EMA20=80.43 | Abstand=5.65%
2022-09-14T19:30:00.000+02:00,✘ SHORT: Abstandsfilter blockiert! Abstand=5.65% > Max=0.5%
2022-09-15T19:30:00.000+02:00,──── SHORT: Fractal Low gefunden ────
2022-09-15T19:30:00.000+02:00,FL Preis=74.92 | H2_EMA20=79.21 | Abstand=5.42%
2022-09-15T19:30:00.000+02:00,✘ SHORT: Abstandsfilter blockiert! Abstand=5.42% > Max=0.5%
2022-09-16T19:30:00.000+02:00,──── SHORT: Fractal Low gefunden ────
2022-09-16T19:30:00.000+02:00,FL Preis=74.69 | H2_EMA20=78.05 | Abstand=4.3%
2022-09-16T19:30:00.000+02:00,✘ SHORT: Abstandsfilter blockiert! Abstand=4.3% > Max=0.5%
2022-09-20T15:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2022-10-26T17:30:00.000+02:00,✦ SHORT SETUP aktiviert – warte auf Fractal Low
2022-10-26T19:30:00.000+02:00,──── SHORT: Fractal Low gefunden ────
2022-10-26T19:30:00.000+02:00,FL Preis=59.16 | H2_EMA20=59.51 | Abstand=0.59%
2022-10-26T19:30:00.000+02:00,✘ SHORT: Abstandsfilter blockiert! Abstand=0.59% > Max=0.5%
2022-10-28T17:30:00.000+02:00,──── SHORT: Fractal Low gefunden ────
2022-10-28T17:30:00.000+02:00,FL Preis=58.51 | H2_EMA20=59.86 | Abstand=2.26%
2022-10-28T17:30:00.000+02:00,✘ SHORT: Abstandsfilter blockiert! Abstand=2.26% > Max=0.5%
2022-10-31T18:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2022-10-31T18:30:00.000+01:00,FL Preis=59.53 | H2_EMA20=60.23 | Abstand=1.16%
2022-10-31T18:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=1.16% > Max=0.5%
2022-11-01T18:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2022-11-01T18:30:00.000+01:00,FL Preis=59.63 | H2_EMA20=60.18 | Abstand=0.92%
2022-11-01T18:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=0.92% > Max=0.5%
2022-11-02T16:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2022-11-03T20:30:00.000+01:00,✦ SHORT SETUP aktiviert – warte auf Fractal Low
2022-11-04T16:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2022-11-04T16:30:00.000+01:00,FL Preis=60.07 | H2_EMA20=60.45 | Abstand=0.62%
2022-11-04T16:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=0.62% > Max=0.5%
2022-11-10T17:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2022-11-10T17:30:00.000+01:00,FL Preis=59.81 | H2_EMA20=62.70 | Abstand=4.62%
2022-11-10T17:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=4.62% > Max=0.5%
2022-11-10T21:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2023-03-29T17:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2023-03-29T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2023-03-29T19:30:00.000+02:00,FH Preis=96.90 | H2_EMA20=96.15 | Abstand=0.78%
2023-03-29T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=0.78% > Max=0.5%
2023-03-30T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2023-03-30T19:30:00.000+02:00,FH Preis=99.53 | H2_EMA20=96.65 | Abstand=2.98%
2023-03-30T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.98% > Max=0.5%
2023-04-03T15:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2023-04-03T15:30:00.000+02:00,FH Preis=98.36 | H2_EMA20=96.98 | Abstand=1.42%
2023-04-03T15:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.42% > Max=0.5%
2023-04-04T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2023-04-04T19:30:00.000+02:00,FH Preis=97.26 | H2_EMA20=96.50 | Abstand=0.78%
2023-04-04T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=0.78% > Max=0.5%
2023-04-05T17:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2023-04-10T15:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2023-04-11T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2023-04-11T19:30:00.000+02:00,FH Preis=96.07 | H2_EMA20=94.31 | Abstand=1.86%
2023-04-11T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.86% > Max=0.5%
2023-04-12T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2023-04-12T19:30:00.000+02:00,FH Preis=95.00 | H2_EMA20=93.93 | Abstand=1.14%
2023-04-12T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.14% > Max=0.5%
2023-04-14T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2023-04-14T19:30:00.000+02:00,FH Preis=92.97 | H2_EMA20=92.80 | Abstand=0.18%
2023-04-14T19:30:00.000+02:00,Entry=92.97 | SL=92.41 (mode=Halber Abstand) | last_fl=91.84
2023-04-14T19:30:00.000+02:00,→ LONG ORDER PENDING gesetzt: Entry=92.97 SL=92.41
2023-04-14T19:30:00.000+02:00,──── Order Berechnung ────
2023-04-14T19:30:00.000+02:00,Equity=9947.78 | Risk%=1 | Risk$=99.48 | pointvalue=1 | mintick=0.01
2023-04-14T19:30:00.000+02:00,Entry=92.97 | SL=92.41 | SL-Dist=0.56 | Loss/Kontrakt=0.565 | Qty=176.06695101
2023-04-14T19:30:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=176.06695101 Entry(Stop)=92.97 SL=92.41
2023-04-14T19:30:00.000+02:00,⊘ ORDER STORNIERT: Entry zu weit weg! Entry=92.97 Close=91.58 Abstand=1.52% (Max=1%)
2023-10-16T15:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2023-10-16T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2023-10-16T19:30:00.000+02:00,FH Preis=107.47 | H2_EMA20=106.71 | Abstand=0.71%
2023-10-16T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=0.71% > Max=0.5%
2023-10-19T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2023-10-19T19:30:00.000+02:00,FH Preis=105.60 | H2_EMA20=104.60 | Abstand=0.96%
2023-10-19T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=0.96% > Max=0.5%
2023-10-20T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2023-10-20T19:30:00.000+02:00,FH Preis=104.33 | H2_EMA20=103.81 | Abstand=0.5%
2023-10-20T19:30:00.000+02:00,Entry=104.33 | SL=102.89 (mode=Halber Abstand) | last_fl=101.45
2023-10-20T19:30:00.000+02:00,→ LONG ORDER PENDING gesetzt: Entry=104.33 SL=102.89
2023-10-20T19:30:00.000+02:00,──── Order Berechnung ────
2023-10-20T19:30:00.000+02:00,Equity=9947.78 | Risk%=1 | Risk$=99.48 | pointvalue=1 | mintick=0.01
2023-10-20T19:30:00.000+02:00,Entry=104.33 | SL=102.89 | SL-Dist=1.44 | Loss/Kontrakt=1.44 | Qty=69.08182453
2023-10-20T19:30:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=69.08182453 Entry(Stop)=104.33 SL=102.89
2023-10-20T19:30:00.000+02:00,⊘ ORDER STORNIERT: Entry zu weit weg! Entry=104.33 Close=101.98 Abstand=2.3% (Max=1%)
2023-12-06T15:30:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2023-12-06T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2023-12-06T19:30:00.000+01:00,FH Preis=122.83 | H2_EMA20=119.22 | Abstand=3.03%
2023-12-06T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.03% > Max=0.5%
2023-12-08T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2023-12-08T19:30:00.000+01:00,FH Preis=131.00 | H2_EMA20=123.55 | Abstand=6.03%
2023-12-08T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=6.03% > Max=0.5%
2023-12-11T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2023-12-11T19:30:00.000+01:00,FH Preis=135.04 | H2_EMA20=126.57 | Abstand=6.69%
2023-12-11T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=6.69% > Max=0.5%
2023-12-12T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2023-12-12T19:30:00.000+01:00,FH Preis=139.89 | H2_EMA20=130.02 | Abstand=7.59%
2023-12-12T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=7.59% > Max=0.5%
2023-12-13T15:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-01-05T15:30:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-01-05T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2024-01-05T19:30:00.000+01:00,FH Preis=141.01 | H2_EMA20=139.22 | Abstand=1.29%
2024-01-05T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.29% > Max=0.5%
2024-01-10T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2024-01-10T19:30:00.000+01:00,FH Preis=150.89 | H2_EMA20=144.95 | Abstand=4.09%
2024-01-10T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=4.09% > Max=0.5%
2024-01-11T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2024-01-11T19:30:00.000+01:00,FH Preis=150.37 | H2_EMA20=145.62 | Abstand=3.26%
2024-01-11T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.26% > Max=0.5%
2024-01-12T15:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-02-02T15:30:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-02-05T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2024-02-05T19:30:00.000+01:00,FH Preis=180.00 | H2_EMA20=173.47 | Abstand=3.77%
2024-02-05T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.77% > Max=0.5%
2024-02-07T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2024-02-07T19:30:00.000+01:00,FH Preis=172.95 | H2_EMA20=171.38 | Abstand=0.91%
2024-02-07T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=0.91% > Max=0.5%
2024-02-08T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2024-02-08T19:30:00.000+01:00,FH Preis=172.15 | H2_EMA20=171.05 | Abstand=0.64%
2024-02-08T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=0.64% > Max=0.5%
2024-02-09T15:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-02-22T15:30:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-02-23T15:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2024-02-23T15:30:00.000+01:00,FH Preis=183.83 | H2_EMA20=173.58 | Abstand=5.91%
2024-02-23T15:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=5.91% > Max=0.5%
2024-02-26T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2024-02-26T19:30:00.000+01:00,FH Preis=179.82 | H2_EMA20=174.84 | Abstand=2.85%
2024-02-26T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.85% > Max=0.5%
2024-02-28T17:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2024-02-28T17:30:00.000+01:00,FH Preis=178.46 | H2_EMA20=175.92 | Abstand=1.44%
2024-02-28T17:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.44% > Max=0.5%
2024-02-29T15:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-05-31T21:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-06-03T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2024-06-03T19:30:00.000+02:00,FH Preis=171.08 | H2_EMA20=165.14 | Abstand=3.6%
2024-06-03T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.6% > Max=0.5%
2024-06-04T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2024-06-04T19:30:00.000+02:00,FH Preis=164.83 | H2_EMA20=163.75 | Abstand=0.66%
2024-06-04T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=0.66% > Max=0.5%
2024-06-05T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2024-06-05T19:30:00.000+02:00,FH Preis=167.12 | H2_EMA20=163.91 | Abstand=1.96%
2024-06-05T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.96% > Max=0.5%
2024-06-06T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2024-06-06T19:30:00.000+02:00,FH Preis=169.50 | H2_EMA20=165.01 | Abstand=2.72%
2024-06-06T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.72% > Max=0.5%
2024-06-07T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2024-06-07T19:30:00.000+02:00,FH Preis=169.45 | H2_EMA20=165.84 | Abstand=2.18%
2024-06-07T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.18% > Max=0.5%
2024-06-07T21:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-08-30T21:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-09-03T17:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2024-09-03T17:30:00.000+02:00,FH Preis=148.68 | H2_EMA20=146.90 | Abstand=1.21%
2024-09-03T17:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.21% > Max=0.5%
2024-09-04T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2024-09-04T19:30:00.000+02:00,FH Preis=143.37 | H2_EMA20=144.18 | Abstand=0.56%
2024-09-04T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=0.56% > Max=0.5%
2024-09-09T21:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-10-03T15:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-10-03T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2024-10-03T19:30:00.000+02:00,FH Preis=166.79 | H2_EMA20=161.59 | Abstand=3.22%
2024-10-03T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.22% > Max=0.5%
2024-10-07T21:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2024-10-07T21:30:00.000+02:00,FH Preis=172.40 | H2_EMA20=166.54 | Abstand=3.52%
2024-10-07T21:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.52% > Max=0.5%
2024-10-08T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2024-10-08T19:30:00.000+02:00,FH Preis=173.60 | H2_EMA20=167.95 | Abstand=3.36%
2024-10-08T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.36% > Max=0.5%
2024-10-09T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2024-10-09T19:30:00.000+02:00,FH Preis=174.07 | H2_EMA20=169.00 | Abstand=3%
2024-10-09T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=3% > Max=0.5%
2024-10-10T15:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-10-11T17:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-10-14T15:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2024-10-14T15:30:00.000+02:00,FH Preis=169.34 | H2_EMA20=167.73 | Abstand=0.96%
2024-10-14T15:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=0.96% > Max=0.5%
2024-10-16T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2024-10-16T19:30:00.000+02:00,FH Preis=158.25 | H2_EMA20=161.99 | Abstand=2.31%
2024-10-16T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.31% > Max=0.5%
2024-10-17T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2024-10-17T19:30:00.000+02:00,FH Preis=160.44 | H2_EMA20=160.49 | Abstand=0.03%
2024-10-17T19:30:00.000+02:00,Entry=160.44 | SL=157.99 (mode=Halber Abstand) | last_fl=155.54
2024-10-17T19:30:00.000+02:00,→ LONG ORDER PENDING gesetzt: Entry=160.44 SL=157.99
2024-10-17T19:30:00.000+02:00,──── Order Berechnung ────
2024-10-17T19:30:00.000+02:00,Equity=9947.78 | Risk%=1 | Risk$=99.48 | pointvalue=1 | mintick=0.01
2024-10-17T19:30:00.000+02:00,Entry=160.44 | SL=157.99 | SL-Dist=2.45 | Loss/Kontrakt=2.45 | Qty=40.60319482
2024-10-17T19:30:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=40.60319482 Entry(Stop)=160.44 SL=157.99
2024-10-17T19:30:00.000+02:00,⊘ ORDER STORNIERT: Entry zu weit weg! Entry=160.44 Close=156.96 Abstand=2.22% (Max=1%)
2024-11-26T15:30:00.000+01:00,✦ SHORT SETUP aktiviert – warte auf Fractal Low
2024-11-27T19:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2024-11-27T19:30:00.000+01:00,FL Preis=132.96 | H2_EMA20=137.63 | Abstand=3.39%
2024-11-27T19:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=3.39% > Max=0.5%
2024-12-04T19:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-12-05T19:30:00.000+01:00,✦ SHORT SETUP aktiviert – warte auf Fractal Low
2024-12-06T15:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2024-12-06T15:30:00.000+01:00,FL Preis=140.38 | H2_EMA20=141.11 | Abstand=0.52%
2024-12-06T15:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=0.52% > Max=0.5%
2024-12-11T19:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2024-12-11T19:30:00.000+01:00,FL Preis=126.23 | H2_EMA20=133.11 | Abstand=5.17%
2024-12-11T19:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=5.17% > Max=0.5%
2024-12-12T19:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-12-27T15:30:00.000+01:00,✦ SHORT SETUP aktiviert – warte auf Fractal Low
2024-12-27T19:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2024-12-27T19:30:00.000+01:00,FL Preis=122.26 | H2_EMA20=124.55 | Abstand=1.84%
2024-12-27T19:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=1.84% > Max=0.5%
2024-12-30T19:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2024-12-30T19:30:00.000+01:00,FL Preis=122.35 | H2_EMA20=124.18 | Abstand=1.47%
2024-12-30T19:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=1.47% > Max=0.5%
2025-01-02T15:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2025-01-02T15:30:00.000+01:00,FL Preis=120.14 | H2_EMA20=122.86 | Abstand=2.21%
2025-01-02T15:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=2.21% > Max=0.5%
2025-01-02T21:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2025-01-02T21:30:00.000+01:00,FL Preis=119.45 | H2_EMA20=122.27 | Abstand=2.31%
2025-01-02T21:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=2.31% > Max=0.5%
2025-01-06T15:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-01-08T15:30:00.000+01:00,✦ SHORT SETUP aktiviert – warte auf Fractal Low
2025-01-08T21:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2025-01-08T21:30:00.000+01:00,FL Preis=120.13 | H2_EMA20=124.80 | Abstand=3.75%
2025-01-08T21:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=3.75% > Max=0.5%
2025-01-10T19:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2025-01-10T19:30:00.000+01:00,FL Preis=114.46 | H2_EMA20=122.46 | Abstand=6.53%
2025-01-10T19:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=6.53% > Max=0.5%
2025-01-13T19:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2025-01-13T19:30:00.000+01:00,FL Preis=114.40 | H2_EMA20=120.46 | Abstand=5.03%
2025-01-13T19:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=5.03% > Max=0.5%
2025-01-14T21:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2025-01-14T21:30:00.000+01:00,FL Preis=114.50 | H2_EMA20=118.64 | Abstand=3.49%
2025-01-14T21:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=3.49% > Max=0.5%
2025-01-16T15:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-01-24T19:30:00.000+01:00,✦ SHORT SETUP aktiviert – warte auf Fractal Low
2025-01-28T15:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2025-01-28T15:30:00.000+01:00,FL Preis=112.80 | H2_EMA20=119.35 | Abstand=5.48%
2025-01-28T15:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=5.48% > Max=0.5%
2025-01-31T19:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-02-13T19:30:00.000+01:00,✦ SHORT SETUP aktiviert – warte auf Fractal Low
2025-02-14T15:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2025-02-14T15:30:00.000+01:00,FL Preis=110.38 | H2_EMA20=111.63 | Abstand=1.12%
2025-02-14T15:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=1.12% > Max=0.5%
2025-02-19T19:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2025-02-19T19:30:00.000+01:00,FL Preis=113.15 | H2_EMA20=113.22 | Abstand=0.06%
2025-02-19T19:30:00.000+01:00,Entry=113.15 | SL=114.63 (mode=Halber Abstand) | last_fh=116.11
2025-02-19T19:30:00.000+01:00,→ SHORT ORDER PENDING gesetzt: Entry=113.15 SL=114.63
2025-02-19T19:30:00.000+01:00,──── Order Berechnung ────
2025-02-19T19:30:00.000+01:00,Equity=9947.78 | Risk%=1 | Risk$=99.48 | pointvalue=1 | mintick=0.01
2025-02-19T19:30:00.000+01:00,Entry=113.15 | SL=114.63 | SL-Dist=1.48 | Loss/Kontrakt=1.48 | Qty=67.21474819
2025-02-19T19:30:00.000+01:00,▶ SHORT STOP-ORDER platziert: Qty=67.21474819 Entry(Stop)=113.15 SL=114.63
2025-02-19T19:30:00.000+01:00,⊘ ORDER STORNIERT: Entry zu weit weg! Entry=113.15 Close=114.45 Abstand=1.14% (Max=1%)
2025-02-21T15:30:00.000+01:00,✦ SHORT SETUP aktiviert – warte auf Fractal Low
2025-02-24T19:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2025-02-24T19:30:00.000+01:00,FL Preis=108.16 | H2_EMA20=111.93 | Abstand=3.37%
2025-02-24T19:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=3.37% > Max=0.5%
2025-02-26T17:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2025-02-26T17:30:00.000+01:00,FL Preis=103.63 | H2_EMA20=108.53 | Abstand=4.52%
2025-02-26T17:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=4.52% > Max=0.5%
2025-02-28T15:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-03-13T14:30:00.000+01:00,✦ SHORT SETUP aktiviert – warte auf Fractal Low
2025-03-14T14:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2025-03-14T14:30:00.000+01:00,FL Preis=97.27 | H2_EMA20=98.95 | Abstand=1.7%
2025-03-14T14:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=1.7% > Max=0.5%
2025-03-18T18:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2025-03-18T18:30:00.000+01:00,FL Preis=102.97 | H2_EMA20=101.85 | Abstand=1.1%
2025-03-18T18:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=1.1% > Max=0.5%
2025-03-19T18:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2025-03-19T18:30:00.000+01:00,FL Preis=101.97 | H2_EMA20=102.87 | Abstand=0.87%
2025-03-19T18:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=0.87% > Max=0.5%
2025-03-20T14:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-04-16T15:30:00.000+02:00,✦ SHORT SETUP aktiviert – warte auf Fractal Low
2025-04-17T15:30:00.000+02:00,──── SHORT: Fractal Low gefunden ────
2025-04-17T15:30:00.000+02:00,FL Preis=85.30 | H2_EMA20=90.80 | Abstand=6.06%
2025-04-17T15:30:00.000+02:00,✘ SHORT: Abstandsfilter blockiert! Abstand=6.06% > Max=0.5%
2025-04-22T15:30:00.000+02:00,──── SHORT: Fractal Low gefunden ────
2025-04-22T15:30:00.000+02:00,FL Preis=83.75 | H2_EMA20=87.96 | Abstand=4.79%
2025-04-22T15:30:00.000+02:00,✘ SHORT: Abstandsfilter blockiert! Abstand=4.79% > Max=0.5%
