time,open,high,low,close
1771383600,24693.7,24695.3,24690.7,24691.8
1771383660,24692.1,24696,24692.1,24693.9
1771383720,24694.1,24698.6,24693.3,24697
1771383780,24696.9,24698,24693.6,24695.4
1771383840,24695.6,24701.5,24695.4,24700.2
1771383900,24700.3,24704.5,24699.8,24700.6
1771383960,24700.4,24702.6,24699.7,24699.8
1771384020,24699.7,24699.7,24694.6,24696.6
1771384080,24697,24698.5,24689.6,24691.6
1771384140,24692.3,24693.8,24688.7,24688.9
1771384200,24689.4,24689.4,24683.7,24686.2
1771384260,24686.1,24689.3,24680.7,24686.2
1771384320,24686.3,24687,24682.9,24683.2
1771384380,24684,24685,24677.6,24677.6
1771384440,24677.5,24683.3,24677.5,24681.8
1771384500,24681.9,24683,24677.8,24678.5
1771384560,24678.8,24681.8,24678,24678.2
1771384620,24678.1,24678.2,24670.8,24673.1
1771384680,24673.2,24680.2,24670.7,24679.7
1771384740,24679.5,24680.8,24676.8,24678.7
1771384800,24678,24682,24673,24673.7
1771384860,24673.8,24674.1,24670.8,24673.5
1771384920,24673.6,24677.2,24673.3,24674.3
1771384980,24674.4,24676.5,24672.8,24675
1771385040,24675.1,24680,24675.1,24679.1
1771385100,24679.2,24680.9,24677.8,24678.8
1771385160,24678.9,24680.4,24674.9,24675.2
1771385220,24675.3,24679,24673.4,24678.7
1771385280,24678.5,24681.7,24676.9,24677.8
1771385340,24677.6,24684.2,24677.6,24681.3
1771385400,24681.4,24686.6,24679.9,24681.8
1771385460,24681.9,24695.3,24681.9,24694.2
1771385520,24693.8,24697,24691.5,24695
1771385580,24695.1,24695.3,24688.7,24693.8
1771385640,24694.2,24695.2,24692,24695.1
1771385700,24695.2,24698.7,24693.1,24696.4
1771385760,24696.2,24698.5,24694.1,24696.9
1771385820,24697.6,24702,24695.6,24700.7
1771385880,24700.8,24702.4,24695.4,24697
1771385940,24697.3,24698.3,24696.2,24696.3
1771386000,24696.6,24699,24695.5,24696.7
1771386060,24697.6,24700,24696.7,24699.5
1771386120,24699.7,24701.6,24698.2,24699.1
1771386180,24699.2,24700.8,24697.7,24699.4
1771386240,24699.7,24699.8,24695.9,24698.5
1771386300,24697.9,24701.6,24697.4,24700.6
1771386360,24700.9,24702.8,24698.7,24701.5
1771386420,24701.6,24710.1,24698,24706.4
1771386480,24706.7,24709.3,24706.6,24708.1
1771386540,24708,24710.2,24705.3,24709.3
1771386600,24708.9,24715,24708.9,24714.1
1771386660,24715,24717.2,24711.9,24716.4
1771386720,24716.3,24720.9,24715.5,24718.4
1771386780,24717.8,24721.4,24717.2,24721
1771386840,24720.9,24723.1,24718,24720.4
1771386900,24720.7,24723.6,24717.7,24723.3
1771386960,24723.4,24733.4,24721.8,24731.4
1771387020,24731.7,24732,24726.9,24727.9
1771387080,24728,24729.3,24727.3,24728.4
1771387140,24729.1,24729.2,24725.4,24726.4
1771387200,24726.7,24730,24726.3,24729.5
1771387260,24729.2,24730.7,24716.8,24723.9
1771387320,24724.5,24724.8,24720.8,24723.2
1771387380,24723.3,24723.3,24719.9,24720.1
1771387440,24719.9,24726.8,24719.4,24726.2
1771387500,24726,24730.4,24722.8,24727
1771387560,24726.7,24732.4,24725.4,24730.1
1771387620,24730,24742.7,24728.5,24741.3
1771387680,24741.7,24744.2,24738.2,24744.2
1771387740,24744.4,24747.6,24744,24745.4
1771387800,24745.6,24748.6,24740.6,24741.7
1771387860,24741.9,24745,24741,24742.8
1771387920,24743,24743.3,24734.2,24735.5
1771387980,24735.8,24736.7,24733.3,24733.8
1771388040,24733.2,24737.9,24733,24736.9
1771388100,24737.4,24742.6,24736.3,24736.7
1771388160,24736.6,24736.8,24729.5,24734.6
1771388220,24734.5,24739,24732.2,24733.7
1771388280,24733.8,24738.2,24733.8,24737.4
1771388340,24737.5,24739.8,24734.3,24736.9
1771388400,24737,24743.2,24736,24743.1
1771388460,24743,24744.4,24739.3,24740.1
1771388520,24739.7,24739.7,24736.6,24737.3
1771388580,24737.4,24739.9,24737.2,24739.6
1771388640,24740.4,24741.9,24738.8,24740.3
1771388700,24741.1,24744.6,24740.7,24743.9
1771388760,24744.1,24747.9,24743.8,24746.4
1771388820,24746.5,24749.4,24745.3,24746.6
1771388880,24746.9,24751.9,24745.8,24749
1771388940,24749.2,24749.6,24745.6,24746.2
1771389000,24745.8,24747.7,24744.1,24746.1
1771389060,24745.7,24751.8,24745,24750.8
1771389120,24751,24752.3,24748.9,24750.1
1771389180,24749.9,24754.4,24749.2,24752.8
1771389240,24752.3,24764.9,24751.6,24760.8
1771389300,24760.4,24760.9,24757.3,24759
1771389360,24759.1,24764.3,24757,24763
1771389420,24762.9,24763.1,24757.1,24761.3
1771389480,24761.2,24763.8,24758.5,24761
1771389540,24760.9,24766.8,24760.9,24764.5
1771389600,24764.8,24767.6,24763.9,24764.8
1771389660,24765.2,24765.7,24761.3,24762.2
1771389720,24762.8,24774.6,24761.8,24774
1771389780,24774.1,24774.2,24767.2,24770.1
1771389840,24770.6,24772.9,24768.4,24769.9
1771389900,24769.8,24771.9,24769,24769.6
1771389960,24769.5,24769.5,24761.6,24764.3
1771390020,24764.4,24765.1,24761.3,24762.9
1771390080,24763,24770.6,24762.7,24767.7
1771390140,24767.8,24769.1,24766.4,24767.7
1771390200,24767.9,24769.7,24766.4,24767.2
1771390260,24767.1,24768.2,24764.4,24765.2
1771390320,24765.9,24765.9,24763.3,24763.4
1771390380,24763.5,24764.5,24762.4,24764.5
1771390440,24765.2,24769,24762.2,24762.7
1771390500,24762.6,24763.8,24761.4,24762.6
1771390560,24762.4,24764.9,24761.5,24763.3
1771390620,24763,24768.6,24762.8,24764.5
1771390680,24764.4,24772.1,24763.4,24772.1
1771390740,24772.2,24772.2,24767.8,24769.5
1771390800,24769.4,24772,24768,24769.8
1771390860,24770,24770.8,24764.7,24765.3
1771390920,24765.5,24765.6,24762.3,24765.3
1771390980,24765.4,24766.9,24765.1,24765.9
1771391040,24765.8,24766.8,24762.3,24766.5
1771391100,24766.2,24766.2,24758.4,24761.7
1771391160,24761.4,24761.8,24756.4,24760.4
1771391220,24760.1,24763.1,24758.7,24761.2
1771391280,24761.3,24761.6,24758.2,24761.6
1771391340,24761.5,24766.3,24759.7,24764.7
1771391400,24764.8,24767.1,24759.2,24759.7
1771391460,24759.8,24762.6,24759.8,24762.4
1771391520,24762.3,24763.9,24761.7,24763.2
1771391580,24762.8,24766,24762.8,24764.8
1771391640,24765.4,24768.1,24764,24767.3
1771391700,24767.2,24773.6,24766.4,24770.9
1771391760,24771,24771,24765.9,24766.2
1771391820,24766.3,24766.5,24764.4,24765
1771391880,24764.8,24765.8,24762.4,24762.9
1771391940,24762.7,24770.5,24762.7,24769.6
1771392000,24769.9,24770,24765.2,24766.8
1771392060,24766.7,24769.8,24766.7,24769.4
1771392120,24769.5,24770.2,24766.7,24766.7
1771392180,24766.8,24768.8,24765.7,24768.8
1771392240,24768.9,24769.3,24767.7,24768.4
1771392300,24768.2,24769.7,24767.2,24768.1
1771392360,24767.8,24769.6,24767.5,24768.4
1771392420,24768.3,24768.3,24766.2,24766.4
1771392480,24766.8,24766.8,24763,24764.4
1771392540,24764.2,24764.9,24763,24763.4
1771392600,24763.6,24767.5,24763.6,24766.7
1771392660,24766.8,24768.4,24762.2,24764.4
1771392720,24764.3,24764.6,24760.1,24760.5
1771392780,24760.6,24764.5,24760,24764.5
1771392840,24764.6,24765.5,24763.9,24765.1
1771392900,24765,24766,24764,24764.4
1771392960,24764.5,24768.5,24764.5,24768.5
1771393020,24769.1,24769.9,24767.7,24768.6
1771393080,24768.5,24770.7,24767.7,24769.8
1771393140,24769.9,24778.5,24769.8,24777.5
1771393200,24777.3,24779,24773.3,24775
1771393260,24774.8,24775.1,24764.6,24764.7
1771393320,24764.9,24766.7,24762.5,24765.1
1771393380,24764.7,24766.8,24762.4,24763.4
1771393440,24763.6,24767.5,24763.1,24763.2
1771393500,24763.6,24765.6,24762,24764.7
1771393560,24764.9,24766.9,24762.9,24764.3
1771393620,24764,24766,24762.9,24764.2
1771393680,24764.6,24765.9,24760.8,24761.1
1771393740,24761.2,24763.1,24759.2,24762
1771393800,24762.4,24764.1,24761.6,24763.4
1771393860,24763.5,24764.6,24762.4,24762.6
1771393920,24762.5,24762.5,24759.2,24762.2
1771393980,24762.3,24763.3,24758.7,24759.6
1771394040,24759.4,24759.8,24756.6,24757.2
1771394100,24757.6,24759,24755.1,24756.4
1771394160,24756.1,24761,24754.5,24760.4
1771394220,24760.7,24761.3,24756.4,24757
1771394280,24756.9,24761,24756.6,24760.9
1771394340,24760.7,24762.4,24757.2,24758.3
1771394400,24758.5,24762.4,24755.4,24758.2
1771394460,24758,24760.4,24755.2,24755.3
1771394520,24755.6,24757.2,24754,24755.7
1771394580,24755.8,24759.9,24754.6,24754.8
1771394640,24754.5,24757.8,24752.3,24755.2
1771394700,24756.4,24757.8,24754.6,24756.9
1771394760,24756.8,24759,24754.4,24758.8
1771394820,24758.5,24761.5,24757.3,24761.5
1771394880,24761.4,24764,24759.8,24760.9
1771394940,24760.4,24760.7,24753.9,24754.8
1771395000,24754.5,24761.6,24753.6,24755.9
1771395060,24755.5,24755.6,24748.1,24750.2
1771395120,24749.5,24749.5,24742.5,24744.6
1771395180,24745,24747.9,24743.5,24745.6
1771395240,24746,24751.2,24744.8,24750.6
1771395300,24750.7,24763.7,24747,24760.6
1771395360,24760.3,24760.7,24758.4,24759.9
1771395420,24760.1,24762.3,24758.4,24760.3
1771395480,24760.2,24760.8,24754.1,24755.6
1771395540,24755.8,24756.1,24752.7,24753.3
1771395600,24753,24761.9,24752.5,24760
1771395660,24760.1,24762.6,24755.9,24762.6
1771395720,24762.4,24764,24758.8,24759.1
1771395780,24759,24759,24755,24757.1
1771395840,24757,24758.8,24755.2,24755.7
1771395900,24755.8,24758.4,24753.2,24754.8
1771395960,24754.5,24755,24753.4,24753.8
1771396020,24753.5,24760,24749.5,24760
1771396080,24760.2,24762.3,24752.3,24752.3
1771396140,24752.5,24758.4,24752.5,24758.4
1771396200,24758.1,24761.6,24754.2,24756.7
1771396260,24756.6,24756.6,24749.9,24752
1771396320,24751.8,24752,24746.3,24747.2
1771396380,24747.5,24750.9,24746.4,24748
1771396440,24747.2,24752.6,24747.1,24752.2
1771396500,24752.5,24752.5,24749.2,24751.5
1771396560,24751.8,24767.1,24750,24765.9
1771396620,24765.8,24775.9,24764.8,24768.8
1771396680,24768.9,24770.6,24767.4,24768.4
1771396740,24768.6,24769,24763.4,24764.7
1771396800,24764.6,24769.9,24764.6,24767
1771396860,24767.3,24767.8,24765,24765.1
1771396920,24765.4,24769.7,24761.6,24768.6
1771396980,24768.9,24770.3,24767.8,24770.3
1771397040,24770.6,24773.2,24767.5,24772.6
1771397100,24772.1,24775.2,24770.5,24772.2
1771397160,24772.3,24772.7,24764.4,24764.9
1771397220,24764.8,24766.4,24763.7,24766
1771397280,24766.3,24766.5,24762.5,24762.9
1771397340,24763.4,24768.2,24762.9,24766.5
1771397400,24766.6,24780.8,24766.6,24775.9
1771397460,24775.7,24776.4,24771.4,24771.8
1771397520,24771.5,24773.6,24770.3,24773.4
1771397580,24773.7,24776.4,24773.4,24776.4
1771397640,24776.5,24777.7,24772.6,24774.1
1771397700,24773.8,24776.8,24769,24770.6
1771397760,24770.4,24770.9,24766,24767.1
1771397820,24767.2,24767.3,24760.3,24762.9
1771397880,24763.1,24763.4,24759.4,24759.4
1771397940,24759.5,24761.8,24756.7,24756.8
1771398000,24755.5,24762.9,24753.5,24753.7
1771398060,24753.5,24762,24752.3,24762
1771398120,24761.9,24762,24753.9,24755.7
1771398180,24755.2,24759.9,24754.1,24755.2
1771398240,24755.7,24759.6,24752.8,24757.8
1771398300,24757.9,24761.8,24752.6,24753.8
1771398360,24753.6,24753.6,24743.9,24745
1771398420,24745.1,24750.5,24745.1,24749.6
1771398480,24749.5,24752.1,24748.3,24748.3
1771398540,24748.2,24752.6,24748.1,24750.8
1771398600,24751.1,24753.9,24747.5,24748.5
1771398660,24748.8,24748.8,24740.6,24742.8
1771398720,24742.9,24745.6,24741.3,24743.5
1771398780,24743.4,24747.6,24742.7,24746.3
1771398840,24746.2,24747.5,24743.7,24745
1771398900,24746.4,24750.4,24743.5,24743.7
1771398960,24743.8,24750,24741.6,24750
1771399020,24749.1,24750.6,24744.9,24750.4
1771399080,24750.5,24750.6,24746.9,24747.1
1771399140,24747,24747.8,24744.5,24747.6
1771399200,24747.5,24749,24742.4,24745.1
1771399260,24745.3,24746.6,24738.9,24738.9
1771399320,24739.2,24744.7,24739.2,24744.6
1771399380,24744.7,24747.7,24743.2,24743.4
1771399440,24743.5,24746.5,24736.6,24737.8
1771399500,24737.9,24743.6,24735.5,24740.6
1771399560,24740.9,24749.3,24740.5,24745.3
1771399620,24744.4,24746.1,24742,24743.5
1771399680,24743.6,24748.4,24742.8,24748
1771399740,24748.1,24757.5,24748.1,24756.5
1771399800,24756.4,24763.1,24753.7,24762
1771399860,24760.8,24761.1,24752.5,24756.6
1771399920,24756.8,24761,24756.8,24760.7
1771399980,24760.8,24760.8,24755.3,24759.1
1771400040,24759.2,24761.8,24757.6,24760.7
1771400100,24761,24762.6,24760.2,24762.6
1771400160,24763.5,24764.2,24758.6,24760.8
1771400220,24760.9,24765.3,24759.7,24764.3
1771400280,24764.6,24769.1,24764.6,24767.2
1771400340,24767.3,24770.3,24766.9,24767.4
1771400400,24767.5,24772.7,24766.2,24769.9
1771400460,24769.6,24769.6,24760.5,24764.2
1771400520,24764,24772.1,24762.9,24769.3
1771400580,24769.1,24771.6,24767.7,24769.2
1771400640,24769.3,24773.8,24768.8,24773.5
1771400700,24773.4,24774.1,24769.6,24769.7
1771400760,24769.5,24774.2,24768.3,24771.7
1771400820,24771.3,24773.7,24770.5,24772.6
1771400880,24772.7,24776.5,24762.8,24763.4
1771400940,24763.5,24767.1,24761.6,24762.8
1771401000,24762.9,24766.5,24759.5,24764.3
1771401060,24764.4,24765,24761,24763.6
1771401120,24763.8,24767.2,24760.8,24761.9
1771401180,24762.6,24767.6,24762.5,24767.3
1771401240,24767,24769.3,24764.9,24766
1771401300,24765.8,24768.3,24763.6,24764.8
1771401360,24765.2,24767.4,24763.3,24765.4
1771401420,24765.3,24768.6,24765.3,24766.7
1771401480,24766.6,24767.8,24763.9,24764.8
1771401540,24765.4,24768.4,24764.2,24766.9
1771401600,24766.5,24785.3,24766.4,24782.6
1771401660,24782.1,24787.6,24779.4,24781.1
1771401720,24780.7,24782.8,24775.7,24777.1
1771401780,24776.9,24789.8,24775,24788.3
1771401840,24788.8,24800,24786.4,24797.4
1771401900,24798.8,24803.2,24794.3,24796.7
1771401960,24796.8,24797.3,24789.8,24791.4
1771402020,24791.2,24795.6,24789,24795.1
1771402080,24794.9,24802.5,24793.7,24801.1
1771402140,24801.3,24806.7,24797,24805.6
1771402200,24805.7,24813.7,24804.4,24810.7
1771402260,24810.6,24813.7,24800.3,24806
1771402320,24805.5,24805.5,24789.1,24790.9
1771402380,24791,24801.5,24790,24796.1
1771402440,24796,24801.1,24791.6,24798.7
1771402500,24799.1,24812.4,24798.9,24809.3
1771402560,24809,24841.1,24808.7,24837.3
1771402620,24837.4,24847.2,24833.1,24839.8
1771402680,24840.3,24840.9,24831.9,24833.5
1771402740,24833.4,24834.3,24824.9,24829.5
1771402800,24829.8,24833.5,24824.7,24832.8
1771402860,24832.5,24833.6,24819.5,24819.9
1771402920,24820.2,24834.6,24820,24831.5
1771402980,24833.7,24838.5,24823.9,24837.6
1771403040,24839.4,24847.5,24837.2,24841.8
1771403100,24842.3,24845.7,24836.2,24843
1771403160,24842.2,24850.1,24835.3,24835.7
1771403220,24836.7,24839,24825.1,24825.1
1771403280,24826,24828.6,24823.9,24826.2
1771403340,24826,24831.4,24824.9,24830
1771403400,24829.8,24836.6,24825.1,24829.5
1771403460,24829.7,24832.8,24823.6,24825.4
1771403520,24825.5,24831.4,24823.7,24831.4
1771403580,24831.9,24837.4,24831,24833.8
1771403640,24834,24836.4,24826.4,24834.7
1771403700,24834.4,24839.5,24831.9,24834.6
1771403760,24834.3,24850,24831.5,24847.8
1771403820,24848.4,24849.5,24835.9,24838.3
1771403880,24839.4,24841.2,24836.2,24837
1771403940,24836.7,24840.6,24834.9,24837.8
1771404000,24838.5,24842.1,24833.3,24839
1771404060,24838.8,24848,24838.8,24847.1
1771404120,24847,24847,24835.8,24837
1771404180,24836.9,24838.4,24832.4,24835.7
1771404240,24835.4,24837.4,24828.1,24829.9
1771404300,24830,24842.3,24830,24840.8
1771404360,24841,24844.1,24830.4,24830.5
1771404420,24830.4,24830.4,24824.8,24827.5
1771404480,24827.6,24830.9,24825.2,24829.1
1771404540,24829.4,24830.9,24825.5,24825.5
1771404600,24825.7,24829.8,24823.9,24826.3
1771404660,24826,24827.8,24824,24826.3
1771404720,24826.4,24827.7,24824.7,24825.5
1771404780,24825.6,24829.3,24823.2,24828.7
1771404840,24828.6,24829,24824.7,24826.4
1771404900,24826.6,24834.5,24826.4,24832.8
1771404960,24833.1,24843.5,24833,24836.8
1771405020,24836.9,24838.6,24831.5,24831.5
1771405080,24832,24841.1,24832,24837.8
1771405140,24838.2,24839.8,24835.9,24836.9
1771405200,24838.1,24844.3,24837.8,24839.5
1771405260,24839.3,24847.9,24835.5,24847.6
1771405320,24847.3,24850.1,24841.8,24843.1
1771405380,24843,24843,24834.8,24836.3
1771405440,24835.9,24841.2,24834.3,24840.7
1771405500,24840.9,24844,24840.2,24840.9
1771405560,24841,24842.3,24836,24838.7
1771405620,24838.9,24840.7,24833.3,24834.1
1771405680,24834.3,24840.5,24832.6,24838.5
1771405740,24838.4,24847.6,24836.6,24845
1771405800,24845.2,24850.1,24840.2,24845.2
1771405860,24844.7,24849,24844.3,24846.4
1771405920,24846.5,24856.5,24841.7,24856.5
1771405980,24858.9,24860.4,24853.5,24855.8
1771406040,24855.7,24856.7,24847.3,24848.9
1771406100,24848.5,24858.4,24848.5,24852.6
1771406160,24852.5,24852.6,24840.1,24841.5
1771406220,24841.9,24845.2,24839,24842.5
1771406280,24842.4,24845,24840.3,24841.6
1771406340,24841.5,24845.5,24840.9,24843.4
1771406400,24843.7,24844.3,24839.3,24844.3
1771406460,24844,24846,24835.4,24844.2
1771406520,24844.3,24846.6,24842.2,24844.7
1771406580,24844.5,24845.6,24841.1,24843.6
1771406640,24843.5,24849.8,24842.5,24848.8
1771406700,24848.4,24853.9,24848.4,24852.8
1771406760,24853,24853.2,24846.3,24846.6
1771406820,24846.3,24851.3,24842.8,24850.9
1771406880,24851,24859.4,24848.9,24854.7
1771406940,24854.4,24854.4,24850,24852.5
1771407000,24852.6,24857.6,24849.9,24855.8
1771407060,24856.2,24862.3,24856.2,24860.1
1771407120,24859.9,24866.5,24858.9,24864.6
1771407180,24864.3,24867.2,24861.4,24861.5
1771407240,24861.3,24865.2,24860.3,24865
1771407300,24864.6,24868.9,24861.8,24863
1771407360,24862.9,24873.8,24862.1,24868.1
1771407420,24868.3,24873.1,24867.1,24868.5
1771407480,24868.4,24869.4,24867.1,24868.4
1771407540,24868.9,24876,24867.7,24872.3
1771407600,24871.5,24874.5,24868,24868.7
1771407660,24868.5,24872.2,24867.8,24871.9
1771407720,24871.4,24872.7,24870.5,24872
1771407780,24871.9,24875.4,24867,24868.7
1771407840,24868.9,24871.7,24868.3,24869.4
1771407900,24869.7,24871,24866.2,24866.9
1771407960,24867,24867.2,24862.2,24863.2
1771408020,24863.1,24863.6,24859.7,24863.6
1771408080,24863.8,24869.3,24861.7,24862.1
1771408140,24861.6,24862.3,24854.7,24856.1
1771408200,24856.2,24858.9,24851.3,24857.9
1771408260,24858,24863.3,24854.2,24862.7
1771408320,24863,24863.9,24858.3,24858.7
1771408380,24858.9,24859.2,24851.2,24852.9
1771408440,24853.1,24859.8,24851.8,24854.1
1771408500,24853.9,24856.7,24850.4,24855.5
1771408560,24855.4,24856.1,24846.8,24847.7
1771408620,24848.6,24848.8,24842.1,24843
1771408680,24842.8,24847,24839.6,24841.2
1771408740,24841.3,24845.7,24841,24842.4
1771408800,24842.9,24849.7,24841.7,24849
1771408860,24849.7,24849.7,24843.2,24847.4
1771408920,24847.5,24855.5,24847.5,24854.9
1771408980,24856.1,24863.2,24852.9,24857.8
1771409040,24857.7,24868.8,24857,24868.3
1771409100,24868.1,24869.8,24863.1,24863.5
1771409160,24863.3,24869.5,24861.3,24866.6
1771409220,24866.4,24866.4,24857.3,24857.3
1771409280,24858,24860.7,24855.7,24856.6
1771409340,24856.4,24863.4,24853.9,24862.8
1771409400,24862.4,24865.9,24857.5,24860.9
1771409460,24860.7,24862.5,24858.1,24860.2
1771409520,24860.3,24870.4,24860.2,24869.6
1771409580,24870.1,24870.5,24866.4,24869.7
1771409640,24869.6,24870.1,24863.8,24864
1771409700,24863.8,24866.2,24861.4,24861.9
1771409760,24862.1,24870.7,24861.4,24870.4
1771409820,24870.7,24871.7,24865.2,24867.4
1771409880,24867,24867.5,24858.3,24858.3
1771409940,24858.7,24862.9,24858.7,24861.1
1771410000,24861.9,24863.6,24859.7,24862.1
1771410060,24861.9,24864.1,24861.1,24861.4
1771410120,24861.5,24865.6,24861.2,24863.2
1771410180,24862.6,24865.2,24859.6,24861.6
1771410240,24861.7,24864.1,24859.8,24861
1771410300,24861.2,24864.6,24857.5,24860.2
1771410360,24860.3,24864.5,24858.8,24863.3
1771410420,24863.5,24863.8,24861.8,24863.2
1771410480,24864,24869.2,24863.6,24869.2
1771410540,24869.7,24871.4,24865.2,24865.7
1771410600,24865.8,24867.7,24861,24863.4
1771410660,24863.5,24866.1,24859.3,24859.3
1771410720,24859.4,24862.7,24858.7,24859.8
1771410780,24859.7,24869.5,24859.4,24867.3
1771410840,24867.2,24867.4,24861.4,24864.2
1771410900,24864,24867.9,24862.8,24867.6
1771410960,24867.4,24873.2,24866.4,24873.1
1771411020,24872.7,24873.1,24864.5,24864.8
1771411080,24864.7,24864.8,24860.4,24861.8
1771411140,24862,24866.3,24861.9,24865.7
1771411200,24865.8,24866.3,24856.3,24856.3
1771411260,24856.4,24862,24855.8,24860.2
1771411320,24859.9,24860.6,24851,24853.6
1771411380,24852.8,24856.3,24851.6,24855.7
1771411440,24855.8,24859.8,24851.2,24858.9
1771411500,24859,24863.7,24856.7,24861.4
1771411560,24861.6,24862.2,24858.2,24860.9
1771411620,24861.1,24863,24856.7,24861.1
1771411680,24861.6,24862.5,24859,24862.3
1771411740,24862.4,24864.9,24860.3,24861.3
1771411800,24861.5,24863,24854.5,24855.8
1771411860,24855.9,24858.7,24849.3,24849.6
1771411920,24849.4,24859.2,24847.9,24859.2
1771411980,24858.3,24861.1,24853.3,24861.1
1771412040,24861.2,24861.2,24857.2,24857.6
1771412100,24857.3,24857.9,24847.4,24848.2
1771412160,24847.9,24853.3,24846.7,24848.9
1771412220,24849,24854.3,24849,24852.9
1771412280,24853,24853.7,24850.4,24853.3
1771412340,24853.2,24857.3,24853,24856.8
1771412400,24856.5,24860.6,24856.2,24860.3
1771412460,24860.5,24862.1,24857.4,24858.4
1771412520,24858.5,24859.3,24854,24855.2
1771412580,24855.1,24855.2,24851.1,24851.6
1771412640,24851.1,24851.3,24845.2,24849.4
1771412700,24849.2,24852.8,24848.8,24851
1771412760,24850.9,24852.6,24847,24847.5
1771412820,24847.7,24848.7,24842.8,24843.5
1771412880,24843.7,24845.4,24841.3,24841.9
1771412940,24842,24844,24839.7,24842.1
1771413000,24842.4,24843.7,24832.5,24835.5
1771413060,24836,24836,24830.2,24833
1771413120,24833.3,24842.3,24833,24836.1
1771413180,24836.2,24838,24832.4,24834.7
1771413240,24835,24839.3,24834.5,24838
1771413300,24837.6,24843.3,24835.5,24841.8
1771413360,24841.9,24841.9,24838.3,24838.3
1771413420,24838.1,24839.5,24835.6,24837
1771413480,24836.8,24842.1,24836.5,24842.1
1771413540,24842,24843.1,24838.8,24840.4
1771413600,24840.5,24847.3,24840.5,24843.2
1771413660,24843.5,24853.4,24843,24852.8
1771413720,24852.6,24857.3,24851.1,24854.5
1771413780,24854.7,24859.4,24852.9,24859.1
1771413840,24859.2,24859.6,24852.7,24855.1
1771413900,24855,24858,24849.3,24852.6
1771413960,24852.4,24852.9,24846.8,24847.8
1771414020,24847.7,24847.7,24844.4,24846.1
1771414080,24845.9,24846.5,24842.8,24843.4
1771414140,24843.1,24843.7,24837.9,24840.7
1771414200,24840.6,24842.6,24838.6,24839.3
1771414260,24839.2,24850.2,24839.1,24843.2
1771414320,24843,24843,24825.7,24827.6
1771414380,24827.7,24833.5,24823.5,24825.6
1771414440,24826,24827.8,24823.7,24826.6
1771414500,24826.7,24827.2,24823.4,24824.3
1771414560,24825.5,24827.4,24824.1,24824.8
1771414620,24826.1,24830.1,24823.7,24827.2
1771414680,24827.1,24833.5,24827.1,24833.4
1771414740,24833.5,24834.3,24826.5,24827.5
1771414800,24827.6,24830.4,24825.1,24828.8
1771414860,24829,24831.1,24823.6,24825.3
1771414920,24825,24826,24823.7,24824.5
1771414980,24824.6,24829.2,24824.1,24825.8
1771415040,24826,24830.2,24826,24827.9
1771415100,24827.8,24832.6,24827.8,24830.4
1771415160,24831.3,24833.2,24830.1,24830.5
1771415220,24830.6,24832.8,24828.7,24831.9
1771415280,24832.1,24835.9,24831.6,24835.9
1771415340,24836,24837.6,24833.7,24834.8
1771415400,24834.7,24840.2,24833.5,24834.2
1771415460,24834.3,24834.7,24828,24828
1771415520,24827.5,24831.4,24826.1,24827.1
1771415580,24827,24828.7,24824.4,24828.5
1771415640,24828.7,24831.9,24827.3,24831.6
1771415700,24831.8,24832.2,24827.9,24828.7
1771415760,24828.5,24828.7,24823.3,24825.8
1771415820,24825.7,24829.3,24825.5,24827.6
1771415880,24827.2,24830,24825.7,24825.7
1771415940,24825.5,24829.6,24823.6,24828.9
1771416000,24828.8,24835.7,24828.2,24830.8
1771416060,24835.7,24854.9,24831.1,24850
1771416120,24849.8,24870.4,24848.3,24865.7
1771416180,24864.4,24870.3,24857.8,24860.3
1771416240,24860.4,24865.8,24853.1,24864.2
1771416300,24864.4,24866.3,24859.1,24866.1
1771416360,24866.6,24885.1,24866.5,24878.7
1771416420,24878.5,24890.5,24878.2,24884
1771416480,24883.9,24888.6,24862,24878.3
1771416540,24877.6,24877.6,24864.2,24868.9
1771416600,24868.4,24877.9,24867.9,24877.7
1771416660,24877.8,24888.2,24877.7,24885
1771416720,24885.3,24892.3,24877.6,24880.8
1771416780,24881,24883.7,24877.5,24879.6
1771416840,24879.4,24893.8,24876.9,24892.1
1771416900,24892.5,24893.6,24882.6,24891.2
1771416960,24891.1,24896.1,24885.5,24887.6
1771417020,24888,24889.3,24880.3,24882.3
1771417080,24882.6,24885.5,24877.6,24877.6
1771417140,24877.5,24886.6,24877.2,24882.4
1771417200,24882.3,24882.5,24875.1,24879.7
1771417260,24880,24886.9,24876.3,24884.6
1771417320,24884.5,24884.9,24871.1,24873.8
1771417380,24873.6,24875.3,24864.7,24873.8
1771417440,24872.9,24874.8,24865.5,24868.3
1771417500,24868.1,24869.4,24851.6,24854.4
1771417560,24854.6,24855.4,24847.6,24850.3
1771417620,24850.7,24851.4,24842.5,24844.2
1771417680,24844.1,24844.1,24836,24838.6
1771417740,24838.8,24839.7,24832.9,24834.4
1771417800,24835.3,24837.6,24823.6,24827.6
1771417860,24827.7,24827.9,24805.4,24814.9
1771417920,24814.7,24819.2,24811.4,24816.5
1771417980,24816.1,24816.3,24802.1,24804.2
1771418040,24804.5,24804.7,24777.9,24784.7
1771418100,24783.9,24798.6,24781.6,24794.3
1771418160,24793.8,24799.6,24786.6,24794.8
1771418220,24795.3,24795.8,24788.5,24792.7
1771418280,24792.8,24804.5,24788.7,24804.2
