symbol,entry_time,exit_time,entry_price,exit_price,pnl,rr,exit_reason,initial_risk
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,206.6653347560338,210.18440396212986,714.9263330429804,0.6305099411545402,stop_loss,1140.6989853862774
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,209.6341187613351,209.67896841403416,4.139130450090673,0.006814703583332995,breakeven,1140.656747437248
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,213.81650483267651,208.08982761944915,-1149.0251594969418,-1.0037476849793552,stop_loss,1140.590498248395
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,212.41570156642368,204.29556396965575,-1146.4892310084788,-1.0026227735344222,stop_loss,1140.6204141387454
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,222.90613005501882,230.62953052346913,994.3267295979089,0.8866639714927517,stop_loss,1124.7832632394927
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,224.47833104814805,230.62937330336982,832.1095592030359,0.7425987248403914,stop_loss,1124.754479887742
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,228.32759524754115,228.39408129752567,5.496090443746706,0.007443678475989256,breakeven,1124.7239982957833
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,238.59575004577638,231.1697717879105,-1150.2685590019296,-1.0032233440217337,stop_loss,1143.0145705265759
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,252.77083674839565,252.81502514933996,3.079366980419316,0.006361202428310918,breakeven,1131.3845071631822
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,244.60532891409736,251.75270392633715,1349.2319443469062,1.1966690437772027,stop_loss,1131.47504164473
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,245.33352704729356,251.7526311065238,1151.8540194275113,1.0220611261016996,stop_loss,1131.4287035279276
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,255.89803128923688,248.29589577077593,-1138.8720521420803,-1.003377502636477,stop_loss,1131.343338371209
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,262.69031344822474,269.0968388788114,867.3578731253211,0.7607409233877425,stop_loss,1144.9580600062554
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,270.47855202811104,266.35380214654106,-1159.8641387521868,-1.0066007374447319,stop_loss,1144.86546826355
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,268.81729365757536,268.8445243244498,0.07325283640101965,0.005032241919867553,breakeven,1144.9223452358665
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,284.64287687029156,284.6654212648555,-1.3255026857782388,0.00441971710875437,breakeven,1141.6828879708846
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,279.0125332423619,283.10350743808203,616.2829543248325,0.5434768244944489,stop_loss,1141.8655685719896
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,281.9739307948521,283.10321129832676,280.9255053758435,0.25235886436494853,stop_loss,1141.8232439606406
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,283.38757727486745,283.40653748259405,-2.2643489746586516,0.004008588252314297,breakeven,1141.751294992102
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,267.317117527553,272.7697618185207,650.3130322491762,0.5680583602164762,stop_loss,1150.5553649164174
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,269.1238139561244,272.7695811488778,413.57753146244016,0.3621788099486078,stop_loss,1150.5233228821762
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,276.29361277988977,262.71351607242036,-1155.0682886319883,-1.0020386960228145,stop_loss,1150.4925632129725
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,52.173801517486574,52.17591147459984,-4.874757132167552,0.0028795687122847714,breakeven,1149.3949802146228
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,50.733652291979105,52.07903212640898,2132.446008225347,1.8622235081468321,stop_loss,1149.55733091764
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,51.31365646634783,52.07897412599155,1209.1070230472255,1.0590830846000514,stop_loss,1149.4766048766055
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,52.654026004246305,51.90001372969764,-1165.3619975734027,-1.0070322866080514,stop_loss,1149.3131383348323
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,52.823519815717425,52.959511806953984,214.66722486736063,0.19075677517780235,stop_loss,1170.9454781065904
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,54.189463097708575,53.521381645295286,-1191.975627012607,-1.008177535713674,stop_loss,1172.910836735591
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,54.0529146875654,53.37692853214401,-1191.7974222845098,-1.0080606109707544,stop_loss,1173.0053881365945
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,54.77825712476458,54.77855896595274,-10.28899585295834,0.0005222466854068694,breakeven,1148.894895434013
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,54.50087194442749,54.503031043405535,-4.969675319341247,0.0028374900141818504,breakeven,1148.9771910400561
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,54.33248564856394,54.335789897328794,-2.799222437183083,0.0037816878680119086,breakeven,1148.633419298257
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,54.720811108180456,53.958764396332334,-1165.0607269042112,-1.0072327049949905,stop_loss,1148.5619936869925
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,55.94248213086809,55.94329132885252,-8.494284328953686,0.0012636913928292125,breakeven,1136.702234468412
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,55.8259085382734,55.82679596962112,-8.24967759891585,0.0013716047952704944,breakeven,1136.8003220928906
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,56.6034834589277,55.65399166679518,-1149.9520315778939,-1.0059972025547086,stop_loss,1136.4354890339853
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,53.1048846926008,53.10532838885444,-9.511612125538305,0.0007710844802643462,breakeven,1124.5821022398152
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,52.981146935054234,52.98131965890749,-10.536776823890573,0.0003157173288478013,breakeven,1124.6910204974174
