symbol,direction,entry_time,exit_time,entry_price,exit_price,sl_price,lot_size,initial_lot_size,pnl,rr,exit_reason,initial_risk,tp1_taken,tp2_taken,tp1_pnl,tp2_pnl,mom_score,risk_pct_used
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,224.0759495326451,224.0961087275914,224.11851632254465,427.24633957051714,427.24633957051714,-0.9614819670899006,0.004735897396508553,breakeven,1818.650517185154,False,False,0.0,0.0,70,1.5
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,226.71406800406317,226.72383520243505,226.74650660923547,379.3052737903573,379.3052737903573,-4.895004786011607,0.003010979763159507,breakeven,1230.4134016254036,False,False,0.0,0.0,70,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,224.86022148132324,224.87987237628934,224.90235839843749,431.63957631485715,431.63957631485715,-1.2246013060466723,0.004663581560278866,breakeven,1818.7961050412496,False,False,0.0,0.0,65,1.5
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,227.2742202213832,224.63999774740492,224.66272516942706,471.1199459720198,471.1199459720198,-1251.6179879791139,-1.0087028393965822,stop_loss,1230.3274077837673,False,False,0.0,0.0,80,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,221.0900436401367,226.28018504558017,226.30229404994418,336.67152104642486,336.67152104642486,1739.7545920084813,0.9606714769199542,stop_loss,1818.9077571231703,False,False,0.0,0.0,80,1.5
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,229.00829653058733,229.01983528920854,229.0427361188616,358.610705362968,358.610705362968,-4.07497409935092,0.0033504345433283634,breakeven,1235.0405043447888,False,False,0.0,0.0,65,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,231.04036440168105,231.05348156972607,231.07658560616625,340.94900958421493,340.94900958421493,-3.405460116716289,0.003621405812273103,breakeven,1234.958379518036,False,False,0.0,0.0,70,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,233.06604646955216,229.07995169177462,229.1032582964216,311.6188785733335,311.6188785733335,-1249.2809483030398,-1.0058813652480825,stop_loss,1234.8796065346191,False,False,0.0,0.0,80,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,233.69704072134834,229.92709443559374,229.95046413966588,326.22831491156313,326.22831491156313,-1237.3640969658527,-1.0062376154771253,stop_loss,1222.2393649293938,False,False,0.0,0.0,60,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,234.43262765066967,241.3345878738839,241.35803113664895,277.62604673353565,277.62604673353565,1909.463854725925,1.583882117226618,stop_loss,1209.7894853679409,False,False,0.0,0.0,65,1.0
